"file","Time","Well","Measurements","Growth_Media","Strain_Names"
"GC_F/F1",0,"C2",0.0129568298969072,"Fly","PAO1"
"GC_F/F1",0,"C3",0.0694568298969072,"Fly","PAO1"
"GC_F/F1",0,"C4",0.0145568298969072,"Fly","PAO1"
"GC_F/F1",0,"C5",0.0110568298969072,"Fly","tagQ"
"GC_F/F1",0,"C6",0.00295682989690721,"Fly","tagQ"
"GC_F/F1",0,"C7",0.00185682989690722,"Fly","tagQ"
"GC_F/F1",0,"C8",-0.0159431701030928,"Fly","tssB"
"GC_F/F1",0,"C9",-0.00364317010309279,"Fly","tssB"
"GC_F/F1",0,"C10",-0.0030431701030928,"Fly","tssB"
"GC_F/F1",0,"C11",-0.00434317010309276,"Fly","PPRCHAO_1955"
"GC_F/F1",0,"E2",0.00785682989690722,"Fly","AprA"
"GC_F/F1",0,"E3",0.00115682989690724,"Fly","AprA"
"GC_F/F1",0,"E4",0.0118568298969072,"Fly","AprA"
"GC_F/F1",0,"E5",-0.0025431701030928,"Fly","pvdL"
"GC_F/F1",0,"E6",0.0110568298969072,"Fly","pvdL"
"GC_F/F1",0,"E7",0.000456829896907207,"Fly","pvdL"
"GC_F/F1",0,"E8",0.00695682989690721,"Fly","tssM"
"GC_F/F1",0,"E9",-0.0080431701030928,"Fly","tssM"
"GC_F/F1",0,"E10",-0.0100431701030928,"Fly","tssM"
"GC_F/F1",0,"E11",-0.0111431701030928,"Fly","PPRCHAO_1955"
"GC_F/F1",0,"G2",0.0241568298969072,"Fly","PPRCHAO_1950"
"GC_F/F1",0,"G3",0.0346568298969072,"Fly","PPRCHAO_1950"
"GC_F/F1",0,"G4",0.0217568298969072,"Fly","PPRCHAO_1950"
"GC_F/F1",0,"G5",0.0210568298969072,"Fly","ppkA"
"GC_F/F1",0,"G6",0.0393568298969072,"Fly","ppkA"
"GC_F/F1",0,"G7",0.00075682989690723,"Fly","ppkA"
"GC_F/F1",0,"G8",0.0205568298969072,"Fly","GacA"
"GC_F/F1",0,"G9",0.0106568298969072,"Fly","GacA"
"GC_F/F1",0,"G10",-0.0040431701030928,"Fly","GacA"
"GC_F/F1",0,"G11",-0.0164431701030928,"Fly","PPRCHAO_1955"
"GC_F/F1",0,"H7",0.0130568298969072,"Fly","tse5"
"GC_F/F1",0,"H8",0.0117568298969072,"Fly","tse5"
"GC_F/F1",0,"H9",-0.00234317010309276,"Fly","tse5"
"GC_F/F1",0,"H10",-0.00714317010309279,"Fly","tse5"
"GC_F/F1",0.25,"C2",-0.000443170103092805,"Fly","PAO1"
"GC_F/F1",0.25,"C3",0.0583568298969072,"Fly","PAO1"
"GC_F/F1",0.25,"C4",0.0168568298969072,"Fly","PAO1"
"GC_F/F1",0.25,"C5",0.00815682989690719,"Fly","tagQ"
"GC_F/F1",0.25,"C6",0.00385682989690722,"Fly","tagQ"
"GC_F/F1",0.25,"C7",0.00075682989690723,"Fly","tagQ"
"GC_F/F1",0.25,"C8",-0.0128431701030928,"Fly","tssB"
"GC_F/F1",0.25,"C9",-0.00624317010309278,"Fly","tssB"
"GC_F/F1",0.25,"C10",-0.00914317010309279,"Fly","tssB"
"GC_F/F1",0.25,"C11",-0.0109431701030928,"Fly","PPRCHAO_1955"
"GC_F/F1",0.25,"E2",0.00115682989690724,"Fly","AprA"
"GC_F/F1",0.25,"E3",0.0102568298969072,"Fly","AprA"
"GC_F/F1",0.25,"E4",0.0075568298969072,"Fly","AprA"
"GC_F/F1",0.25,"E5",-0.00474317010309278,"Fly","pvdL"
